hfhudcode,id,cfname,updateddate,addeddate,reportdate,gown,gloves,head_cover,goggles,coverall,shoe_cover,face_shield,surgmask,n95mask
DOH000000000005125,106,DR. BERNARDO B. CORRAL MEMORIAL HOSPITAL,2020-04-17 10:19:41,2020-04-17 10:19:41,2020-04-17,0,100,0,0,0,0,0,0,0
DOH000000000005127,1007,"ADVENTIST MEDICAL CENTER-VALENCIA CITY, INC.",2020-04-24 9:38:39,2020-04-24 9:38:39,2020-04-24,102,1705,1000,0,13,7,80,2997,156
DOH000000000005127,511,"ADVENTIST MEDICAL CENTER-VALENCIA CITY, INC.",2020-04-17 16:43:37,2020-04-17 16:43:37,2020-04-17,104,3200,80,0,5,10,85,3250,169
DOH000000000005197,658,ROMBLON PROVINCIAL HOSPITAL,2020-04-18 14:28:05,2020-04-18 14:28:05,2020-04-18,38,3800,2100,0,85,115,73,1500,370
DOH000000000005224,889,TADECO HOSPITAL,2020-04-24 8:53:25,2020-04-24 8:53:25,2020-04-24,14,760,80,0,0,0,0,1628,0
DOH000000000005224,112,TADECO HOSPITAL,2020-04-17 10:25:58,2020-04-17 10:25:58,2020-04-17,32,880,140,0,0,0,50,1814,0
DOH000000000005233,20,LIZASO HOSPITAL,2020-04-17 8:01:32,2020-04-17 8:01:32,2020-04-17,0,10,10,0,0,0,0,20,0
DOH000000000005233,1058,LIZASO HOSPITAL,2020-04-24 10:07:04,2020-04-24 10:07:04,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000005280,1121,Talisay District Hospital,2020-04-24 10:37:01,2020-04-24 10:37:01,2020-04-24,0,85500,0,0,200,8000,300,172000,800
DOH000000000005284,1562,TUBIGON COMMUNITY HOSPITAL,2020-04-24 15:06:00,2020-04-24 15:06:00,2020-04-24,135,600,20,0,14,0,45,150,7
DOH000000000005306,740,SAN ANTONIO DISTRICT HOSPITAL,2020-04-24 7:36:10,2020-04-24 7:36:10,2020-04-24,3,100,0,0,0,0,25,0,7
DOH000000000005306,63,SAN ANTONIO DISTRICT HOSPITAL,2020-04-17 9:06:39,2020-04-17 9:06:39,2020-04-17,3,100,6,0,0,0,20,0,100
DOH000000000005316,779,ANN FRANCIS MOTHER AND CHILD HOSPITAL,2020-04-24 8:07:14,2020-04-24 8:07:14,2020-04-24,88,1287,111,0,32,14,134,1958,135
DOH000000000005325,1747,SAMAR PROVINCIAL HOSPITAL,2020-04-24 16:37:07,2020-04-24 16:37:07,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000005334,1871,AKLAN BAPTIST HOSPITAL,2020-04-24 21:25:17,2020-04-24 21:25:17,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000005354,90,MEDICAL MISSION GROUP OF HOSP AND HEALTH SERVICE- BOHOL COOP,2020-04-17 9:52:55,2020-04-17 9:52:55,2020-04-17,0,7767,0,0,0,0,5,0,74
DOH000000000005354,1393,MEDICAL MISSION GROUP OF HOSP AND HEALTH SERVICE- BOHOL COOP,2020-04-24 13:34:00,2020-04-24 13:34:00,2020-04-24,0,4900,143,0,0,97,5,5400,28
DOH000000000005371,1504,MOOREHOUSE MISSION HOSP.,2020-04-24 14:40:33,2020-04-24 14:40:33,2020-04-24,7,90,7,0,0,7,7,0,25
DOH000000000005389,507,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL,2020-04-17 16:41:36,2020-04-17 16:41:36,2020-04-17,1150,50400,4600,0,275,13500,690,11850,2499
DOH000000000005389,1109,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL,2020-04-24 10:29:45,2020-04-24 10:29:45,2020-04-24,1650,41100,3200,0,1640,12900,1256,131450,2176
DOH000000000005416,744,JOSEFINA BELMONTE DURAN MEMORIAL DISTRICT HOSPITAL,2020-04-24 7:40:53,2020-04-24 7:40:53,2020-04-24,180,1200,100,0,20,100,100,1650,100
DOH000000000005416,4,JOSEFINA BELMONTE DURAN MEMORIAL DISTRICT HOSPITAL,2020-04-17 6:17:43,2020-04-17 6:17:43,2020-04-17,10,1500,0,0,0,0,100,115,0
DOH000000000005476,1665,OSPITAL NG CABUYAO,2020-04-24 15:52:49,2020-04-24 15:52:49,2020-04-24,40,3000,79,0,0,400,0,9500,0
DOH000000000005566,1127,"PLTC, INC. LUIS A. TIAM MEDICAL CENTER",2020-04-24 10:38:46,2020-04-24 10:38:46,2020-04-24,50,100,100,0,50,6,100,100,25
DOH000000000005566,209,"PLTC, INC. LUIS A. TIAM MEDICAL CENTER",2020-04-17 12:15:56,2020-04-17 12:15:56,2020-04-17,50,100,100,0,50,6,100,100,25
DOH000000000005571,1108,NORTHWESTERN LEYTE DISTRICT HOSPITAL,2020-04-24 10:29:43,2020-04-24 10:29:43,2020-04-24,4,10,5,0,5,0,10,10,5
DOH000000000005614,41,"ILOILO MISSION HOSPITAL, INC.",2020-04-17 8:30:08,2020-04-17 8:30:08,2020-04-17,20,1000,20,0,104,0,87,0,100
DOH000000000005616,1906,PAULINA LIM MEMORIAL HOSPITAL,2020-04-25 8:23:26,2020-04-25 8:23:26,2020-04-25,10,30,30,0,0,0,10,10,2
DOH000000000005662,394,CICOSAT HOSPITAL,2020-04-17 15:32:28,2020-04-17 15:32:28,2020-04-17,0,0,0,0,0,0,0,0,0
DOH000000000005662,1638,CICOSAT HOSPITAL,2020-04-24 15:41:33,2020-04-24 15:41:33,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000005667,894,CONGRESSMAN NATALIO P. CASTILLO SENIOR MEMORIAL HOSPITAL,2020-04-24 8:54:14,2020-04-24 8:54:14,2020-04-24,35,68,20,0,11,75,27,50,0
DOH000000000005708,1192,JAIME B. BERCES MEMORIAL HOSPITAL,2020-04-24 11:16:23,2020-04-24 11:16:23,2020-04-24,5,5400,1025,0,20,218,15,1834,24
DOH000000000005757,1234,DIONES HOSPITAL,2020-04-24 11:39:39,2020-04-24 11:39:39,2020-04-24,6,100,30,0,0,0,5,20,0
DOH000000000005797,1641,ZENON T. LAGUMBAY MEMORIAL HOSPITAL,2020-04-24 15:42:13,2020-04-24 15:42:13,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000005925,346,CATIGBIAN DISTRICT HOSPITAL,2020-04-17 14:58:00,2020-04-17 14:58:00,2020-04-17,10,100,0,0,0,0,40,0,0
DOH000000000005941,214,TUMAUINI COMMUNITY HOSPITAL,2020-04-17 12:22:48,2020-04-17 12:22:48,2020-04-17,0,0,0,0,0,0,0,0,0
DOH000000000005969,1916,BENDIJO HOSPITAL,2020-04-25 8:58:49,2020-04-25 8:58:49,2020-04-25,0,2,0,0,3,0,20,30,0
DOH000000000005969,625,BENDIJO HOSPITAL,2020-04-18 9:18:25,2020-04-18 9:18:25,2020-04-18,0,0,0,0,0,0,2,10,0
DOH000000000005975,1435,MARY IMMACULATE MATERNITY AND GENERAL HOSPITAL,2020-04-24 14:04:37,2020-04-24 14:04:37,2020-04-24,0,300,100,0,20,0,75,0,0
DOH000000000005977,1494,"ST. MARY'S MEDICAL SERVICES, INC.",2020-04-24 14:34:18,2020-04-24 14:34:18,2020-04-24,2,230,222,0,0,21,145,0,136
DOH000000000005990,211,ANAHAWAN DISTRICT HOSPITAL,2020-04-17 12:18:03,2020-04-17 12:18:03,2020-04-17,8,500,100,0,21,15,60,70,0
DOH000000000005990,1103,ANAHAWAN DISTRICT HOSPITAL,2020-04-24 10:26:43,2020-04-24 10:26:43,2020-04-24,32,600,80,0,13,200,50,300,20
DOH000000000005998,208,"BATANGAS HEALTH CARE HOSPITAL, JESUS OF NAZARETH",2020-04-17 12:10:28,2020-04-17 12:10:28,2020-04-17,249,25700,5591,0,544,149,360,389,583
DOH000000000005998,1305,"BATANGAS HEALTH CARE HOSPITAL, JESUS OF NAZARETH",2020-04-24 12:37:57,2020-04-24 12:37:57,2020-04-24,49,150,5322,0,587,54,114,1287,597
DOH000000000006020,936,JASAAN MUNICIPAL HOSPITAL,2020-04-24 9:09:40,2020-04-24 9:09:40,2020-04-24,0,100,20,0,0,0,20,0,0
DOH000000000006020,540,JASAAN MUNICIPAL HOSPITAL,2020-04-17 17:28:07,2020-04-17 17:28:07,2020-04-17,0,0,20,0,10,0,20,0,5
DOH000000000006027,1694,Laguna Provincial Hospital - Luisiana District Hospital,2020-04-24 16:05:36,2020-04-24 16:05:36,2020-04-24,60,9200,58,0,1070,300,1386,3250,200
DOH000000000006029,2027,M. SIMON HOSPITAL & PHARMACY,2020-04-26 13:33:12,2020-04-26 13:33:12,2020-04-26,40,1000,100,0,0,0,100,150,0
DOH000000000006029,260,M. SIMON HOSPITAL & PHARMACY,2020-04-17 13:30:39,2020-04-17 13:30:39,2020-04-17,40,1000,100,0,0,0,100,150,0
DOH000000000006069,1670,LAGUNA PROVINCIAL HOSPITAL-SAN PEDRO DISTRICT HOSPITAL,2020-04-24 15:55:43,2020-04-24 15:55:43,2020-04-24,100,300,100,0,100,10,100,200,100
DOH000000000006092,2037,UP HEALTH SERVICES,2020-04-26 14:34:55,2020-04-26 14:34:55,2020-04-26,300,1000,70,0,415,146,585,1995,187
DOH000000000006490,600,NABILOG COMMUNITY PRIMARY HOSPITAL,2020-04-18 6:25:01,2020-04-18 6:25:01,2020-04-18,0,0,0,0,5,0,25,0,0
DOH000000000006490,2012,NABILOG COMMUNITY PRIMARY HOSPITAL,2020-04-26 11:30:24,2020-04-26 11:30:24,2020-04-26,5,3,0,0,5,0,25,0,0
DOH000000000006493,1554,Eversley Childs Sanitarium,2020-04-24 15:10:24,2020-04-24 15:01:23,2020-04-24,0,1700,40000,0,146,7490,0,68550,3040
DOH000000000006502,1714,NODADO GENERAL HOSPITAL,2020-04-24 16:20:10,2020-04-24 16:20:10,2020-04-24,10,100,10,0,20,10,10,50,10
DOH000000000006502,1919,NODADO GENERAL HOSPITAL,2020-04-25 9:14:56,2020-04-25 9:14:56,2020-04-25,10,30,20,0,10,20,20,20,10
DOH000000000006503,946,OUR LADY OF RULE MATERNITY AND GENERAL HOSPITAL,2020-04-24 9:12:40,2020-04-24 9:12:40,2020-04-24,15,8,100,0,8,0,50,370,15
DOH000000000006513,883,CAUAYAN DISTRICT HOSPITAL,2020-04-24 8:51:23,2020-04-24 8:51:23,2020-04-24,10,500,1000,0,70,50,100,0,0
DOH000000000006558,1036,RABARA CLINIC AND HOSPITAL,2020-04-24 9:54:42,2020-04-24 9:54:42,2020-04-24,0,300,100,0,0,30,30,100,20
DOH000000000006592,841,SOUTH COTABATO PROVINCIAL HOSPITAL,2020-04-24 8:34:51,2020-04-24 8:34:51,2020-04-24,31,53,400,0,79,977,240,50,413
DOH000000000006688,340,"CENTRAL LUZON DOCTORS? HOSPITAL, INC.",2020-04-17 14:56:43,2020-04-17 14:56:43,2020-04-17,2518,33100,6876,0,353,204,463,54588,0
DOH000000000006708,1039,PROCARE MEDICAL CLINIC AND INFIRMARY,2020-04-24 9:58:08,2020-04-24 9:58:08,2020-04-24,0,100,50,0,5,0,12,50,0
DOH000000000006716,1646,QUINAPONDAN COMMUNITY HOSPITAL,2020-04-24 15:43:51,2020-04-24 15:43:51,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000006746,965,RANADA GENERAL HOSPITAL,2020-04-24 9:21:15,2020-04-24 9:21:15,2020-04-24,6,80,15,0,5,25,30,60,5
DOH000000000006746,176,RANADA GENERAL HOSPITAL,2020-04-17 11:34:00,2020-04-17 11:34:00,2020-04-17,6,80,15,0,0,25,30,60,5
DOH000000000006821,897,"OUR LADY OF PORZIUNCOLA HOSPITAL, INC.",2020-04-24 8:54:58,2020-04-24 8:54:58,2020-04-24,18,2000,2000,0,7,18,140,2000,60
DOH000000000006861,1035,VELASQUEZ MEDICAL CLINIC AND HOSPITAL,2020-04-24 9:54:41,2020-04-24 9:54:41,2020-04-24,5,20,2,0,5,0,5,0,0
DOH000000000006866,1047,SABALLA-ROSARIO HOSPITAL,2020-04-24 10:02:01,2020-04-24 10:02:01,2020-04-24,10,100,10,0,0,10,0,50,0
DOH000000000006866,178,SABALLA-ROSARIO HOSPITAL,2020-04-17 11:36:33,2020-04-17 11:36:33,2020-04-17,10,100,10,0,0,10,0,50,0
DOH000000000006871,1616,PANGASINAN DOCTORS HOSPITAL,2020-04-24 15:34:01,2020-04-24 15:34:01,2020-04-24,45,2500,135,0,50,45,0,0,10
DOH000000000006871,368,PANGASINAN DOCTORS HOSPITAL,2020-04-17 15:12:22,2020-04-17 15:12:22,2020-04-17,18,800,18,0,50,18,0,0,0
DOH000000000006877,1974,ERMAVI HOSPITAL,2020-04-25 16:05:18,2020-04-25 16:05:18,2020-04-25,10,100,20,0,10,0,10,200,0
DOH000000000006890,853,SIARGAO DISTRICT HOSPITAL,2020-04-24 8:40:39,2020-04-24 8:40:39,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000006892,1098,ST. ANN MEDICAL HOSPITAL,2020-04-24 10:22:26,2020-04-24 10:22:26,2020-04-24,15,100,15,0,0,0,15,15,0
DOH000000000006893,527,ST. ANNE CLINIC,2020-04-17 17:05:27,2020-04-17 17:05:27,2020-04-17,0,0,0,0,0,0,0,0,0
DOH000000000006893,1903,ST. ANNE CLINIC,2020-04-25 8:00:05,2020-04-25 8:00:05,2020-04-25,0,0,0,0,0,0,0,0,0
DOH000000000006900,446,R AND L MEDICAL CLINIC,2020-04-17 15:57:37,2020-04-17 15:57:37,2020-04-17,0,40,0,0,0,0,0,0,0
DOH000000000006900,1243,R AND L MEDICAL CLINIC,2020-04-24 11:44:35,2020-04-24 11:44:35,2020-04-24,0,60,30,0,0,0,0,30,0
DOH000000000007032,450,SUERO GENERAL HOSPITAL,2020-04-17 15:58:51,2020-04-17 15:58:51,2020-04-17,15,50,50,0,0,0,10,50,10
DOH000000000007032,1671,SUERO GENERAL HOSPITAL,2020-04-24 15:56:03,2020-04-24 15:56:03,2020-04-24,15,45,45,0,0,0,10,45,10
DOH000000000007036,152,"ZAMBOANGA DOCTORS? HOSPITAL, INC.",2020-04-17 11:19:18,2020-04-17 11:19:18,2020-04-17,16,6800,600,0,40,80,104,2700,150
DOH000000000007036,1526,"ZAMBOANGA DOCTORS? HOSPITAL, INC.",2020-04-24 14:49:49,2020-04-24 14:49:49,2020-04-24,15,5600,523,0,60,505,97,1450,166
DOH000000000007054,579,"METRO PAGADIAN SPECIALIST HOSPITAL, INC.",2020-04-17 19:47:44,2020-04-17 19:47:44,2020-04-17,0,25,25,0,0,0,5,25,0
DOH000000000007054,1800,"METRO PAGADIAN SPECIALIST HOSPITAL, INC.",2020-04-24 17:15:33,2020-04-24 17:15:33,2020-04-24,0,25,25,0,0,0,5,25,0
DOH000000000007055,8,STO. NINO HOSPITAL,2020-04-17 7:12:16,2020-04-17 7:12:16,2020-04-17,0,20,0,0,0,0,20,20,0
DOH000000000007055,1905,STO. NINO HOSPITAL,2020-04-25 8:11:07,2020-04-25 8:11:07,2020-04-25,0,10,0,0,0,0,0,10,0
DOH000000000007479,374,BOLINAO COMMUNITY HOSPITAL,2020-04-17 15:16:23,2020-04-17 15:16:23,2020-04-17,5,800,3,0,3,3,20,1120,0
DOH000000000007479,1216,BOLINAO COMMUNITY HOSPITAL,2020-04-24 11:29:51,2020-04-24 11:29:51,2020-04-24,3,500,1,0,2,1,18,980,15
DOH000000000007480,1814,LAZI MEDICARE COMMUNITY HOSPITAL,2020-04-24 17:39:28,2020-04-24 17:39:28,2020-04-24,0,100,5,0,0,0,0,116,5
DOH000000000007482,137,DAVAO DEL NORTE HOSPITAL (ISALND GARDEN CITY OF SAMAL ZONE),2020-04-17 10:59:47,2020-04-17 10:59:47,2020-04-17,0,1000,100,0,274,0,159,5750,56
DOH000000000007482,1416,DAVAO DEL NORTE HOSPITAL (ISALND GARDEN CITY OF SAMAL ZONE),2020-04-24 13:46:03,2020-04-24 13:46:03,2020-04-24,0,0,0,0,198,0,174,17615,52
DOH000000000007483,279,IROSIN DISTRICT HOSPITAL,2020-04-17 13:47:09,2020-04-17 13:47:09,2020-04-17,5,0,0,0,0,0,5,25,3
DOH000000000007487,371,GOVERNOR FAUSTINO N. DY SR. MEMORIAL HOSPITAL,2020-04-17 15:13:24,2020-04-17 15:13:24,2020-04-17,0,0,0,0,66,0,55,400,0
DOH000000000007487,986,GOVERNOR FAUSTINO N. DY SR. MEMORIAL HOSPITAL,2020-04-24 9:30:34,2020-04-24 9:30:34,2020-04-24,0,0,200,0,20,0,58,0,0
DOH000000000007492,1731,DR. PERALTA HOSPITAL CO.,2020-04-24 16:29:11,2020-04-24 16:29:11,2020-04-24,10,200,200,0,10,0,10,200,0
DOH000000000007497,1765,ALABANG MEDICAL CLINIC - MUNTINLUPA BRANCH,2020-04-24 16:46:17,2020-04-24 16:46:17,2020-04-24,5,300,14,0,0,0,30,20,0
DOH000000000007511,1104,"ADVENTIST MEDICAL CENTER-ILIGAN CITY, INC.",2020-04-24 10:27:36,2020-04-24 10:27:36,2020-04-24,386,1315,900,0,0,0,50,0,618
DOH000000000007513,489,BAYUGAN CITY DOCTORS HOSPITAL,2020-04-17 16:28:52,2020-04-17 16:28:52,2020-04-17,5,300,0,0,0,0,20,30,5
DOH000000000007513,1031,BAYUGAN CITY DOCTORS HOSPITAL,2020-04-24 9:50:59,2020-04-24 9:50:59,2020-04-24,0,150,0,0,0,0,15,10,5
DOH000000000007515,1594,NOVALICHES DISTRICT HOSPITAL,2020-04-24 15:22:21,2020-04-24 15:22:21,2020-04-24,40,4508,452,0,20,452,2426,17909,40
DOH000000000007526,1957,TAMPARAN DISTRICT HOSPITAL,2020-04-25 13:47:11,2020-04-25 13:47:11,2020-04-25,0,200,0,0,15,0,20,50,0
DOH000000000007694,800,"OUR LADY OF LOURDES INTERNATIONAL MEDICAL CENTER, INC.",2020-04-24 8:16:16,2020-04-24 8:16:16,2020-04-24,9,2500,919,0,0,52,63,260,0
DOH000000000007694,9,"OUR LADY OF LOURDES INTERNATIONAL MEDICAL CENTER, INC.",2020-04-17 7:30:30,2020-04-17 7:30:30,2020-04-17,91,4100,957,0,0,176,200,530,0
DOH000000000007708,665,PAGADIAN DOCTORS HOSPITAL,2020-04-18 16:22:28,2020-04-18 16:22:28,2020-04-18,0,500,100,0,0,0,40,200,0
DOH000000000007708,2025,PAGADIAN DOCTORS HOSPITAL,2020-04-26 13:29:38,2020-04-26 13:29:38,2020-04-26,0,500,100,0,0,0,40,200,0
DOH000000000007710,804,IPIL DOCTOR'S HOSPITAL,2020-04-24 8:17:30,2020-04-24 8:17:30,2020-04-24,10,50,100,0,0,0,4,0,0
DOH000000000007712,345,UNAYAN MUNICIPAL HOSPITAL,2020-04-17 14:58:00,2020-04-17 14:58:00,2020-04-17,10,100,20,0,26,0,48,50,25
DOH000000000007712,1156,UNAYAN MUNICIPAL HOSPITAL,2020-04-24 10:52:54,2020-04-24 10:52:54,2020-04-24,0,0,20,0,5,0,48,50,0
DOH000000000007732,1825,PARANG DISTRICT HOSPITAL,2020-04-24 17:47:13,2020-04-24 17:47:13,2020-04-24,0,0,0,0,0,0,0,50,20
DOH000000000007733,684,PANAMAO DISTRICT HOSPITAL,2020-04-19 8:37:11,2020-04-19 8:37:11,2020-04-19,10,50,10,0,15,0,80,50,10
DOH000000000007733,616,PANAMAO DISTRICT HOSPITAL,2020-04-18 8:33:10,2020-04-18 8:33:10,2020-04-18,10,50,10,0,15,0,80,50,10
DOH000000000007733,1348,PANAMAO DISTRICT HOSPITAL,2020-04-24 13:10:24,2020-04-24 13:10:24,2020-04-24,10,50,10,0,15,0,80,50,10
DOH000000000007978,743,LEBAK FAMILY DOCTOR'S HOSPITAL,2020-04-24 7:39:18,2020-04-24 7:39:18,2020-04-24,20,25,24,0,20,0,25,0,0
DOH000000000013113,1886,CAUAYAN DISTRICT HOSPITAL,2020-04-24 22:19:43,2020-04-24 22:19:43,2020-04-24,150,6000,36,0,10,150,80,3100,200
DOH000000000013178,1506,SANCTISSIMO ROSARIO GENERAL HOSPITAL,2020-04-24 14:41:04,2020-04-24 14:41:04,2020-04-24,0,200,50,0,0,0,80,50,0
DOH000000000013925,1253,RALPH EDMUND SPENCER FOUNDATION INC. HOSPITAL,2020-04-24 11:54:17,2020-04-24 11:54:17,2020-04-24,5,50,0,0,0,0,15,0,1
DOH000000000014851,757,PUDPUD POLYCLINIC & SPECIALTY HOSPITAL,2020-04-24 7:48:44,2020-04-24 7:48:44,2020-04-24,0,30,20,0,0,0,20,20,0
DOH000000000023478,1951,"MIGUEL O. CABRERA SR. MEMORIAL HOSPITAL, CORP.",2020-04-25 13:16:14,2020-04-25 13:16:14,2020-04-25,0,0,0,0,0,0,0,0,0
DOH000000000023603,1642,LIDE PASAR HOSPITAL,2020-04-24 15:42:24,2020-04-24 15:42:24,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000023633,1781,DINAIG MUNICIPAL HOSPITAL,2020-04-24 16:58:48,2020-04-24 16:58:48,2020-04-24,30,500,30,0,0,0,30,100,50
DOH000000000023636,1823,TAMPARAN MEDICAL FOUNDATION INC. HOSPITAL,2020-04-24 17:44:00,2020-04-24 17:44:00,2020-04-24,10,50,0,0,0,0,0,30,10
DOH000000000023749,1507,MEXICO COMMUNITY HOSPITAL,2020-04-24 14:41:20,2020-04-24 14:41:20,2020-04-24,0,500,500,0,0,0,0,150,0
DOH000000000023755,354,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-BAYPOINTE, INC. (fo",2020-04-17 15:03:58,2020-04-17 15:03:58,2020-04-17,0,9146,1700,0,75,159,45,2045,237
DOH000000000023768,1070,E. ZARATE HOSPITAL,2020-04-24 10:11:04,2020-04-24 10:11:04,2020-04-24,0,300,500,0,16,0,50,450,2
DOH000000000023769,1808,MARRERO ACOP PEDIATRIC TRIAGE AND HYDRATION CLINIC,2020-04-24 17:26:37,2020-04-24 17:26:37,2020-04-24,0,450,5,0,0,0,40,150,0
DOH000000000024498,1921,CALAPE MOTHER AND CHILD HOSPITAL,2020-04-25 9:28:35,2020-04-25 9:28:35,2020-04-25,0,50,0,0,1,0,10,50,0
DOH000000000025678,520,MATEO-MABBORANG GENERAL HOSPITAL,2020-04-17 16:55:23,2020-04-17 16:55:23,2020-04-17,0,150,100,0,0,0,25,0,0
DOH000000000025838,1956,VT MATERNITY HOSPITAL,2020-04-25 13:43:45,2020-04-25 13:43:45,2020-04-25,14,100,100,0,20,0,50,100,0
DOH000000000026178,1288,MERCEDITAS J. MONTILLA DISTRICT HOSPITAL,2020-04-24 12:22:42,2020-04-24 12:22:42,2020-04-24,5,50,10,0,5,0,30,50,5
DOH000000000026498,1314,BAYBAY DOCTORS HOSPITAL,2020-04-24 12:41:15,2020-04-24 12:41:15,2020-04-24,0,100,0,0,0,0,0,0,0
DOH000000000026813,1661,RENATO UMALI REYES HOSPITAL OF BONGABONG,2020-04-24 15:50:35,2020-04-24 15:50:35,2020-04-24,0,200,50,0,0,30,0,100,0
DOH000000000029798,341,TALACOGON DISTRICT HOSPITAL,2020-04-17 14:57:01,2020-04-17 14:57:01,2020-04-17,1,950,5,0,7,0,15,0,22
DOH000000000030050,637,BAGGAO DISTRICT HOSPITAL,2020-04-18 11:42:36,2020-04-18 11:42:36,2020-04-18,0,10,0,0,5,6,0,50,10
DOH000000000030187,959,SAN MATEO INTEGRATED COMMUNITY HOSPITAL,2020-04-24 9:18:30,2020-04-24 9:18:30,2020-04-24,73,100,100,0,0,0,60,60,0
DOH000000000030187,181,SAN MATEO INTEGRATED COMMUNITY HOSPITAL,2020-04-17 11:38:09,2020-04-17 11:38:09,2020-04-17,73,100,100,0,0,0,60,60,0
DOH000000000030199,10,DIADI EMERGENCY HOSPITAL,2020-04-17 7:31:23,2020-04-17 7:31:23,2020-04-17,18,350,350,0,20,350,20,200,0
DOH000000000030199,1617,DIADI EMERGENCY HOSPITAL,2020-04-24 15:34:22,2020-04-24 15:34:22,2020-04-24,17,350,350,0,19,450,20,200,0
DOH000000000032025,288,GUARDIANO MATERNITY AND CHILDREN CLINIC AND HOSPITAL,2020-04-17 13:57:46,2020-04-17 13:57:46,2020-04-17,3,300,40,0,4,0,15,100,6
DOH000000000032057,971,CRISOSTOMO SAN JUAN MEDICAL CLINIC,2020-04-24 9:25:11,2020-04-24 9:25:11,2020-04-24,0,78,0,0,0,0,70,90,0
DOH000000000032061,1626,ROSALES MUNICIPAL INFIRMARY UNIT,2020-04-24 15:38:01,2020-04-24 15:38:01,2020-04-24,5,200,0,0,4,0,7,50,0
DOH000000000032062,414,BUMANGLAG SPECIALTY HOSPITAL,2020-04-17 15:41:53,2020-04-17 15:41:53,2020-04-17,10,100,6,0,2,2,20,100,75
DOH000000000032062,1564,BUMANGLAG SPECIALTY HOSPITAL,2020-04-24 15:08:01,2020-04-24 15:08:01,2020-04-24,10,100,20,0,20,20,20,100,70
DOH000000000032066,207,SAINT CAMILLUS DE LELLIS GENERAL HOSPITAL,2020-04-17 12:08:48,2020-04-17 12:08:48,2020-04-17,0,10,0,0,0,0,20,50,50
DOH000000000032066,1316,SAINT CAMILLUS DE LELLIS GENERAL HOSPITAL,2020-04-24 12:42:40,2020-04-24 12:42:40,2020-04-24,0,50,0,0,0,0,50,100,50
DOH000000000032070,1687,"QUE MEDICAL CLINIC, LYING-IN AND PHARMACY",2020-04-24 16:01:54,2020-04-24 16:01:54,2020-04-24,0,3,0,0,0,0,0,0,0
DOH000000000032072,1837,JAVIER MUNICIPAL INFIRMARY,2020-04-24 18:08:18,2020-04-24 18:08:18,2020-04-24,30,300,300,0,0,10,20,100,0
DOH000000000032075,1510,JUVELO FAMILY CLINIC,2020-04-24 14:41:59,2020-04-24 14:41:59,2020-04-24,5,100,5,0,0,5,25,100,0
DOH000000000032081,1501,TOLENTINO-GOMEZ MEDICAL CLINIC,2020-04-24 14:38:41,2020-04-24 14:38:41,2020-04-24,2,100,20,0,10,5,10,0,10
DOH000000000032090,831,LORENZO TAN MULTI-PURPOSE COOPERATIVE HOSPITAL,2020-04-24 8:28:00,2020-04-24 8:28:00,2020-04-24,2,1,8,0,1,0,2,0,0
DOH000000000032092,1011,CATARMAN DOCTORS HOSPITAL INC,2020-04-24 9:40:23,2020-04-24 9:40:23,2020-04-24,10,8100,2100,0,280,400,194,3468,30
DOH000000000032269,1319,EL CORAZON DE JESUS MEDICAL AND DIAGNOSTIC CLINIC,2020-04-24 12:44:02,2020-04-24 12:44:02,2020-04-24,0,0,0,0,0,0,13,0,0
DOH000000000032439,1467,PALAYAN INTEGRATED CITY HEALTH OFFICE,2020-04-24 14:22:24,2020-04-24 14:22:24,2020-04-24,0,2100,300,0,963,175,23,200,21
DOH000000000032440,1010,CANDABA MUNICIPAL INFIRMARY,2020-04-24 9:39:23,2020-04-24 9:39:23,2020-04-24,120,400,120,0,8,60,40,120,0
DOH000000000032443,1110,SAINT ANDREA MATERNITY AND GENERAL HOSPITAL,2020-04-24 10:30:07,2020-04-24 10:30:07,2020-04-24,5,50,10,0,10,10,10,30,0
DOH000000000032446,682,OUR LADY OF LOURDES INFIRMARY,2020-04-19 8:06:36,2020-04-19 8:06:36,2020-04-19,14,690,190,0,14,0,6,30,0
DOH000000000032446,607,OUR LADY OF LOURDES INFIRMARY,2020-04-18 7:33:05,2020-04-18 7:33:05,2020-04-18,16,698,196,0,18,0,7,36,0
DOH000000000032446,71,OUR LADY OF LOURDES INFIRMARY,2020-04-17 12:50:02,2020-04-17 9:31:51,2020-04-17,0,700,195,0,10,0,8,10,0
DOH000000000032504,255,RACELIS-TIONGSON MEDICAL CLINIC,2020-04-17 13:24:12,2020-04-17 13:24:12,2020-04-17,0,1,0,0,0,0,0,0,0
DOH000000000032504,1315,RACELIS-TIONGSON MEDICAL CLINIC,2020-04-24 12:41:45,2020-04-24 12:41:45,2020-04-24,0,1,0,0,0,0,0,0,0
