hfhudcode,id,cfname,updateddate,addeddate,reportdate,gown,gloves,head_cover,goggles,coverall,shoe_cover,face_shield,surgmask,n95mask
DOH000000000003622,2162,E.S. GARCIA HOSPITAL,2020-05-01 7:58:00,2020-05-01 7:58:00,2020-05-01,0,0,0,0,0,0,0,0,0
DOH000000000003622,1850,E.S. GARCIA HOSPITAL,2020-04-24 18:48:04,2020-04-24 18:48:04,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000003669,713,"DE CASTRO HOSPITAL FOUNDATION, INC.",2020-04-24 5:54:13,2020-04-24 5:54:13,2020-04-24,0,105,0,0,0,0,10,100,25
DOH000000000003669,6,"DE CASTRO HOSPITAL FOUNDATION, INC.",2020-04-17 6:39:06,2020-04-17 6:39:06,2020-04-17,0,250,0,0,0,0,10,30,22
DOH000000000003669,2054,"DE CASTRO HOSPITAL FOUNDATION, INC.",2020-05-01 5:56:26,2020-05-01 5:56:26,2020-05-01,5,200,0,0,7,0,10,150,30
DOH000000000003704,2048,ST. MICHAEL GENERAL HOSPITAL,2020-05-01 4:45:16,2020-05-01 4:45:16,2020-05-01,0,15,0,0,0,0,5,10,0
DOH000000000003704,715,ST. MICHAEL GENERAL HOSPITAL,2020-04-24 6:28:23,2020-04-24 6:28:23,2020-04-24,0,20,0,0,0,0,10,20,0
DOH000000000003743,1547,GILBERTO O. TEODORO MEMORIAL HOSPITAL,2020-04-24 14:58:56,2020-04-24 14:58:56,2020-04-24,0,700,1800,0,175,75,205,0,0
DOH000000000003743,2425,GILBERTO O. TEODORO MEMORIAL HOSPITAL,2020-05-01 9:35:21,2020-05-01 9:35:21,2020-05-01,0,0,0,0,150,25,189,0,50
DOH000000000003750,2306,BORONGAN DOCTORS HOSPITAL,2020-05-01 8:50:53,2020-05-01 8:50:53,2020-05-01,0,120,0,0,0,60,0,250,0
DOH000000000003750,968,BORONGAN DOCTORS HOSPITAL,2020-04-24 9:21:56,2020-04-24 9:21:56,2020-04-24,0,300,20,0,0,100,0,400,0
DOH000000000003751,1471,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATI,2020-04-24 14:24:01,2020-04-24 14:24:01,2020-04-24,10,300,100,0,30,0,50,500,0
DOH000000000003751,280,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATI,2020-04-17 13:48:27,2020-04-17 13:48:27,2020-04-17,0,250,50,0,30,0,30,500,0
DOH000000000003762,1970,BUKIDNON PROVINCIAL HOSPITAL-MARAMAG,2020-04-25 15:49:21,2020-04-25 15:49:21,2020-04-25,0,200,100,0,0,100,100,200,0
DOH000000000003762,2791,BUKIDNON PROVINCIAL HOSPITAL-MARAMAG,2020-05-01 13:08:27,2020-05-01 13:08:27,2020-05-01,0,100,0,0,0,0,100,150,0
DOH000000000003764,910,BONGCAS HOLY CHILD HOSPITAL,2020-04-24 9:01:40,2020-04-24 9:01:40,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000003764,2271,BONGCAS HOLY CHILD HOSPITAL,2020-05-01 8:40:35,2020-05-01 8:40:35,2020-05-01,0,0,0,0,0,0,0,0,0
DOH000000000003783,2598,CAPALONGA MEDICARE AND COMMUNITY HOSPITAL,2020-05-01 11:00:44,2020-05-01 11:00:44,2020-05-01,0,100,100,0,100,20,50,100,0
DOH000000000003783,1296,CAPALONGA MEDICARE AND COMMUNITY HOSPITAL,2020-04-24 12:28:45,2020-04-24 12:28:45,2020-04-24,0,500,50,0,50,30,30,100,20
DOH000000000003799,1529,"BLESSED TRINITY MATERNITY AND MEDICAL HOSPITAL, INC.",2020-04-24 14:50:21,2020-04-24 14:50:21,2020-04-24,10,300,250,0,11,0,109,85,11
DOH000000000003799,2811,"BLESSED TRINITY MATERNITY AND MEDICAL HOSPITAL, INC.",2020-05-01 13:27:51,2020-05-01 13:27:51,2020-05-01,34,240,235,0,33,0,145,79,10
DOH000000000003800,1624,CARIGARA DISTRICT HOSPITAL,2020-04-24 15:37:57,2020-04-24 15:37:57,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000003833,1267,TALON GENERAL HOSPITAL,2020-04-24 11:59:18,2020-04-24 11:59:18,2020-04-24,50,200,100,0,100,200,200,300,0
DOH000000000003877,514,TABLAS DOCTORS HOSPITAL,2020-04-17 16:50:08,2020-04-17 16:50:08,2020-04-17,0,3,0,0,0,0,50,0,0
DOH000000000003877,840,TABLAS DOCTORS HOSPITAL,2020-04-24 8:34:34,2020-04-24 8:34:34,2020-04-24,0,100,0,0,0,0,50,0,0
DOH000000000003877,3023,TABLAS DOCTORS HOSPITAL,2020-05-01 15:21:36,2020-05-01 15:21:36,2020-05-01,0,60,0,0,0,0,0,0,0
DOH000000000003879,2159,SAGRADA FAMILIA HOSPITAL,2020-05-01 7:55:40,2020-05-01 7:55:40,2020-05-01,30,200,50,0,30,0,20,0,25
DOH000000000003886,988,TAGBILARAN MATERNITY AND CHILDREN'S HOSPITAL,2020-04-24 9:32:00,2020-04-24 9:32:00,2020-04-24,6,100,100,0,6,2,60,100,0
DOH000000000003975,3123,NUESTRO ESPIRITU MEDICAL-SURGICAL AND DIAGNOSTIC CLINIC,2020-05-01 16:02:47,2020-05-01 16:02:47,2020-05-01,0,0,0,0,0,0,0,0,0
DOH000000000003975,499,NUESTRO ESPIRITU MEDICAL-SURGICAL AND DIAGNOSTIC CLINIC,2020-04-17 16:35:34,2020-04-17 16:35:34,2020-04-17,0,0,0,0,0,0,0,0,0
DOH000000000003975,1443,NUESTRO ESPIRITU MEDICAL-SURGICAL AND DIAGNOSTIC CLINIC,2020-04-24 14:08:40,2020-04-24 14:08:40,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000003983,982,KALUMBOYAN COMMUNITY PRIMARY HOSPITAL,2020-04-24 9:28:45,2020-04-24 9:28:45,2020-04-24,0,100,10,0,10,10,37,95,20
DOH000000000003985,3099,PAZZU MEDICAL CLINIC,2020-05-01 15:54:54,2020-05-01 15:54:54,2020-05-01,0,2,0,0,3,0,20,150,20
DOH000000000003985,895,PAZZU MEDICAL CLINIC,2020-04-24 8:54:45,2020-04-24 8:54:45,2020-04-24,0,2,0,0,3,0,20,165,20
DOH000000000003985,337,PAZZU MEDICAL CLINIC,2020-04-17 14:54:22,2020-04-17 14:54:22,2020-04-17,0,0,0,0,0,0,0,20,20
DOH000000000003986,2,ROSARY OF VIRGIN MARY HOSPITAL,2020-04-17 5:21:36,2020-04-17 5:21:36,2020-04-17,0,0,0,0,0,0,0,0,0
DOH000000000003986,2049,ROSARY OF VIRGIN MARY HOSPITAL,2020-05-01 5:45:32,2020-05-01 5:45:32,2020-05-01,0,40,0,0,0,20,20,0,0
DOH000000000003986,712,ROSARY OF VIRGIN MARY HOSPITAL,2020-04-24 5:47:04,2020-04-24 5:47:04,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000003996,1060,BOHOL ST. JUDE GENERAL HOSPITAL CORPORATION,2020-04-24 10:08:20,2020-04-24 10:08:20,2020-04-24,0,100,20,0,0,0,50,0,0
DOH000000000004054,903,RAPU-RAPU DISTRICT HOSPITAL,2020-04-24 8:57:46,2020-04-24 8:57:46,2020-04-24,0,1800,2850,0,4,0,0,0,50
DOH000000000004054,2227,RAPU-RAPU DISTRICT HOSPITAL,2020-05-01 8:26:36,2020-05-01 8:26:36,2020-05-01,0,2400,2850,0,4,0,0,0,47
DOH000000000004054,339,RAPU-RAPU DISTRICT HOSPITAL,2020-04-17 14:56:37,2020-04-17 14:56:37,2020-04-17,0,2250,2900,0,4,0,0,0,63
DOH000000000004095,3066,HOSPITAL OF THE HOLY CROSS,2020-05-01 15:41:24,2020-05-01 15:41:24,2020-05-01,20,100,20,0,20,50,20,100,50
DOH000000000004095,1180,HOSPITAL OF THE HOLY CROSS,2020-04-24 11:07:28,2020-04-24 11:07:28,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000004162,1645,CORADO MEDICAL CLINIC AND HOSPITAL,2020-04-24 15:43:14,2020-04-24 15:43:14,2020-04-24,3,50,0,0,0,0,10,0,5
DOH000000000004162,2505,CORADO MEDICAL CLINIC AND HOSPITAL,2020-05-01 10:13:54,2020-05-01 10:13:54,2020-05-01,3,25,0,0,0,0,10,0,5
DOH000000000004186,2867,TEODORO B. GALAGAR DISTRICT HOSPITAL,2020-05-01 14:04:56,2020-05-01 14:04:56,2020-05-01,30,20510,2053,0,50,0,30,1850,530
DOH000000000004201,81,MANDAUE CITY HOSPITAL,2020-04-17 9:41:09,2020-04-17 9:41:09,2020-04-17,0,900,500,0,250,0,120,0,0
DOH000000000004203,765,JANUARIA MARCIAL  MEMORIAL HOSPITAL,2020-04-24 7:55:37,2020-04-24 7:55:37,2020-04-24,2,200,5,0,0,0,5,5,0
DOH000000000004203,2143,JANUARIA MARCIAL  MEMORIAL HOSPITAL,2020-05-01 7:47:33,2020-05-01 7:47:33,2020-05-01,2,100,5,0,2,0,5,10,0
DOH000000000004213,1786,RAGAY DISTRICT HOSPITAL,2020-04-24 17:02:56,2020-04-24 17:02:56,2020-04-24,20,1700,20,0,0,20,0,900,0
DOH000000000004213,2134,RAGAY DISTRICT HOSPITAL,2020-05-01 7:37:32,2020-05-01 7:37:32,2020-05-01,15,1400,15,0,10,15,0,750,0
DOH000000000004225,115,"PAMPANGA MEDICAL SPECIALIST HOSPITAL, INC.",2020-04-17 10:27:10,2020-04-17 10:27:10,2020-04-17,100,100,1000,0,50,500,200,100,300
DOH000000000004233,1480,SAN PEDRO JOSE L. AMANTE EMERGENCY HOSPITAL,2020-04-24 14:27:25,2020-04-24 14:27:25,2020-04-24,295,191,0,0,1180,0,1002,0,0
DOH000000000004244,553,OUR LADY OF FATIMA HOSPITAL,2020-04-17 18:07:20,2020-04-17 18:07:20,2020-04-17,0,100,20,0,0,0,2,20,20
DOH000000000004244,2097,OUR LADY OF FATIMA HOSPITAL,2020-05-01 7:15:00,2020-05-01 7:15:00,2020-05-01,0,80,20,0,0,0,1,45,15
DOH000000000004244,938,OUR LADY OF FATIMA HOSPITAL,2020-04-24 9:10:07,2020-04-24 9:10:07,2020-04-24,0,100,20,0,0,0,1,50,20
DOH000000000004256,1172,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-24 10:59:34,2020-04-24 10:59:34,2020-04-24,0,150,140,0,0,0,0,0,0
DOH000000000004256,2084,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-05-01 6:52:49,2020-05-01 6:52:49,2020-05-01,0,120,130,0,0,0,0,0,0
DOH000000000004256,28,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-17 8:14:58,2020-04-17 8:14:58,2020-04-17,0,200,168,0,0,0,0,0,0
DOH000000000004280,1738,MANAOAG COMMUNITY HOSPITAL,2020-04-24 16:33:18,2020-04-24 16:33:18,2020-04-24,0,5000,85,0,10,10,80,3300,0
DOH000000000004320,1280,BAYAMBANG DISTRICT HOSPITAL,2020-04-24 12:09:50,2020-04-24 12:09:50,2020-04-24,0,1000,100,0,50,100,200,1000,30
DOH000000000004334,2894,SAINT PATRICK?S HOSPITAL MEDICAL CENTER,2020-05-01 14:16:25,2020-05-01 14:16:25,2020-05-01,66,53504,1951,0,0,0,0,4000,0
DOH000000000004358,2133,"SUMC FOUNDATION, INC.",2020-05-01 7:37:16,2020-05-01 7:37:16,2020-05-01,53,122900,6600,0,809,0,245,31400,3603
DOH000000000004358,1264,"SUMC FOUNDATION, INC.",2020-04-24 11:59:13,2020-04-24 11:59:13,2020-04-24,13,139900,7600,0,238,930,261,1450,120
DOH000000000004403,1613,DR. DOMINGO S. DE LEON GENERAL HOSPITAL,2020-04-24 15:33:46,2020-04-24 15:33:46,2020-04-24,10,1,10,0,0,10,0,2,0
DOH000000000004403,2646,DR. DOMINGO S. DE LEON GENERAL HOSPITAL,2020-05-01 11:30:15,2020-05-01 11:30:15,2020-05-01,4,1,5,0,0,0,5,10,0
DOH000000000004405,1959,GALINATO FAMILY CLINIC AND HOSPITAL,2020-04-25 14:11:45,2020-04-25 14:11:45,2020-04-25,13,25,3,0,5,0,15,50,3
DOH000000000004405,2690,GALINATO FAMILY CLINIC AND HOSPITAL,2020-05-01 11:50:05,2020-05-01 11:50:05,2020-05-01,0,10,0,0,0,0,3,0,1
DOH000000000004413,331,COMPOSTELA VALLEY PROVINCIAL HOSPITAL - MONTEVISTA,2020-04-17 14:52:37,2020-04-17 14:52:37,2020-04-17,10,8271,1200,0,190,49,20,21178,340
DOH000000000004413,1766,COMPOSTELA VALLEY PROVINCIAL HOSPITAL - MONTEVISTA,2020-04-24 16:46:38,2020-04-24 16:46:38,2020-04-24,18,74889,1391,0,181,137,71,17682,340
DOH000000000004414,568,Saint Anthony Mother and Child Hospital,2020-04-17 18:56:17,2020-04-17 18:56:17,2020-04-17,50,14900,555,0,180,38,1094,1240,491
DOH000000000004414,1869,Saint Anthony Mother and Child Hospital,2020-04-24 21:14:17,2020-04-24 21:14:17,2020-04-24,300,5100,1900,0,57,28,386,3100,150
DOH000000000004429,1744,SORIANO-LEYBLE MEDICAL AND MATERNITY HOSPITAL,2020-04-24 16:36:07,2020-04-24 16:36:07,2020-04-24,0,100,50,0,0,0,0,100,0
DOH000000000004456,1241,GATTARAN EMERGENCY HOSPITAL,2020-04-24 11:44:04,2020-04-24 11:44:04,2020-04-24,0,382,22,0,22,28,1,820,216
DOH000000000004456,2715,GATTARAN EMERGENCY HOSPITAL,2020-05-01 12:04:48,2020-05-01 12:04:48,2020-05-01,0,220,3,0,20,18,0,190,185
DOH000000000004475,508,"SAN LORENZO HOSPITAL HEALTH MANAGEMENT CO., INC.",2020-04-17 16:41:49,2020-04-17 16:41:49,2020-04-17,18,150,81,0,0,0,210,50,0
DOH000000000004502,2850,IGNACIO LACSON ARROYO SR. MEMORIAL DISTRICT HOSPITAL,2020-05-01 13:56:27,2020-05-01 13:56:27,2020-05-01,120,379,900,0,33,120,262,300,0
DOH000000000004502,776,IGNACIO LACSON ARROYO SR. MEMORIAL DISTRICT HOSPITAL,2020-04-24 8:04:12,2020-04-24 8:04:12,2020-04-24,142,399,1000,0,33,140,282,100,0
DOH000000000004502,144,IGNACIO LACSON ARROYO SR. MEMORIAL DISTRICT HOSPITAL,2020-04-17 11:11:41,2020-04-17 11:11:41,2020-04-17,100,0,13,0,130,13,100,350,0
DOH000000000004522,2457,SEÑOR TESORO HOSPITAL,2020-05-01 9:48:23,2020-05-01 9:48:23,2020-05-01,0,30,0,0,0,0,2,75,0
DOH000000000004522,1325,SEÑOR TESORO HOSPITAL,2020-04-24 12:48:05,2020-04-24 12:48:05,2020-04-24,0,40,0,0,0,0,3,90,0
DOH000000000004522,322,SEÑOR TESORO HOSPITAL,2020-04-17 14:47:06,2020-04-17 14:47:06,2020-04-17,0,50,0,0,0,0,3,100,0
DOH000000000004568,1802,SARANGANI MUNICIPAL HOSP.,2020-04-24 17:17:37,2020-04-24 17:17:37,2020-04-24,4,100,50,0,4,0,0,150,10
DOH000000000004568,245,SARANGANI MUNICIPAL HOSP.,2020-04-17 13:12:12,2020-04-17 13:12:12,2020-04-17,4,100,50,0,0,0,0,150,10
DOH000000000004576,1865,VICENTE L. PERALTA MEMORIAL DISTRICT HOSPITAL,2020-04-24 20:26:30,2020-04-24 20:26:30,2020-04-24,0,20,2,0,20,5,60,10,0
DOH000000000004576,605,VICENTE L. PERALTA MEMORIAL DISTRICT HOSPITAL,2020-04-18 7:03:05,2020-04-18 7:03:05,2020-04-18,0,20,0,0,20,5,20,0,0
DOH000000000004576,2422,VICENTE L. PERALTA MEMORIAL DISTRICT HOSPITAL,2020-05-01 9:34:57,2020-05-01 9:34:57,2020-05-01,0,20,2,0,30,10,60,0,0
DOH000000000004580,1548,EVANGELISTA MEDICAL CLINIC AND HOSPITAL,2020-04-24 14:59:22,2020-04-24 14:59:22,2020-04-24,0,0,11,0,7,0,7,4,7
DOH000000000004582,3076,"P. GONZALES MEMORIAL HOSPITAL, INC.",2020-05-01 15:45:16,2020-05-01 15:45:16,2020-05-01,0,80,0,0,12,10,21,147,0
DOH000000000004582,1778,"P. GONZALES MEMORIAL HOSPITAL, INC.",2020-04-24 16:53:24,2020-04-24 16:53:24,2020-04-24,0,350,0,0,0,0,30,100,0
DOH000000000004582,512,"P. GONZALES MEMORIAL HOSPITAL, INC.",2020-04-17 16:44:49,2020-04-17 16:44:49,2020-04-17,0,400,0,0,0,0,30,0,0
DOH000000000004584,1889,HINIGARAN MEDICAL CLINIC,2020-04-24 22:34:25,2020-04-24 22:34:25,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000004589,891,SANTO DOMINGO DISTRICT HOSPITAL,2020-04-24 8:54:02,2020-04-24 8:54:02,2020-04-24,0,100,100,0,10,0,100,50,0
DOH000000000004628,380,ROSARIO DISTRICT HOSPITAL,2020-04-17 15:20:37,2020-04-17 15:20:37,2020-04-17,15,2300,100,0,6,0,88,250,24
DOH000000000004665,1505,MADRID DISTRICT HOSPITAL,2020-04-24 14:40:35,2020-04-24 14:40:35,2020-04-24,0,100,100,0,21,0,80,900,0
DOH000000000004665,431,MADRID DISTRICT HOSPITAL,2020-04-17 15:48:50,2020-04-17 15:48:50,2020-04-17,0,1000,200,0,48,0,30,1000,0
DOH000000000004760,1208,MANANGAN CLINIC AND HOSPITAL,2020-04-24 11:27:16,2020-04-24 11:27:16,2020-04-24,2,100,0,0,0,20,10,14,3
DOH000000000004790,1072,NORTHERN CAGAYAN DISTRICT HOSPITAL,2020-04-24 10:13:36,2020-04-24 10:13:36,2020-04-24,3,50,10,0,5,10,20,200,100
DOH000000000004790,268,NORTHERN CAGAYAN DISTRICT HOSPITAL,2020-04-17 13:35:58,2020-04-17 13:35:58,2020-04-17,0,50,20,0,0,10,20,0,0
DOH000000000004790,2514,NORTHERN CAGAYAN DISTRICT HOSPITAL,2020-05-01 10:18:36,2020-05-01 10:18:36,2020-05-01,5,50,10,0,0,10,20,100,50
DOH000000000004793,2937,"CABATUAN FAMILY HOSPITAL, INC.",2020-05-01 14:35:34,2020-05-01 14:35:34,2020-05-01,24,200,100,0,12,24,60,0,12
DOH000000000004793,659,"CABATUAN FAMILY HOSPITAL, INC.",2020-04-18 14:37:31,2020-04-18 14:37:31,2020-04-18,0,150,120,0,0,0,30,0,0
DOH000000000004831,672,CALBAYOG DISTRICT HOSPITAL,2020-04-18 17:54:11,2020-04-18 17:54:11,2020-04-18,65,2600,5000,0,2,132,213,25000,40
DOH000000000004831,1343,CALBAYOG DISTRICT HOSPITAL,2020-04-24 13:04:02,2020-04-24 13:04:02,2020-04-24,24,5300,6592,0,2,436,224,24782,36
DOH000000000004862,232,LUCAS-PAGUILA MEDICAL CLINIC AND HOSPITAL,2020-04-17 12:51:52,2020-04-17 12:51:52,2020-04-17,20,300,300,0,15,20,50,150,0
DOH000000000004923,2641,CATUBIG DISTRICT HOSPITAL,2020-05-01 11:24:55,2020-05-01 11:24:55,2020-05-01,2,2,0,0,1,0,0,3,0
DOH000000000004923,1622,CATUBIG DISTRICT HOSPITAL,2020-04-24 15:36:45,2020-04-24 15:36:45,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000004957,1004,OLUTANGA MUNICIPAL HOSPITAL,2020-04-24 9:36:48,2020-04-24 9:36:48,2020-04-24,10,10,500,0,0,0,10,500,0
DOH000000000004957,613,OLUTANGA MUNICIPAL HOSPITAL,2020-04-18 8:17:24,2020-04-18 8:17:24,2020-04-18,10,10,500,0,0,0,10,200,0
DOH000000000004957,2350,OLUTANGA MUNICIPAL HOSPITAL,2020-05-01 9:06:17,2020-05-01 9:06:17,2020-05-01,10,10,500,0,0,0,10,500,0
DOH000000000004961,920,TABANGO COMMUNITY HOSPITAL,2020-04-24 9:04:30,2020-04-24 9:04:30,2020-04-24,0,300,0,0,0,0,55,40,45
DOH000000000004967,1517,CALAMBA DISTRICT HOSPITAL,2020-04-24 14:45:33,2020-04-24 14:45:33,2020-04-24,15,300,100,0,15,0,20,0,0
DOH000000000004967,277,CALAMBA DISTRICT HOSPITAL,2020-04-17 13:43:04,2020-04-17 13:43:04,2020-04-17,10,150,10,0,15,10,10,0,0
DOH000000000004967,2639,CALAMBA DISTRICT HOSPITAL,2020-05-01 11:24:18,2020-05-01 11:24:18,2020-05-01,15,200,100,0,15,0,15,0,0
DOH000000000004969,220,CAMP NAVARRO GENERAL HOSPITAL,2020-04-17 12:37:18,2020-04-17 12:37:18,2020-04-17,202,1101,265,0,9,25,77,473,18
DOH000000000004970,1675,GAMAY DISTRICT HOSPITAL,2020-04-24 15:57:12,2020-04-24 15:57:12,2020-04-24,28,300,50,0,3,0,20,150,240
DOH000000000004970,2190,GAMAY DISTRICT HOSPITAL,2020-05-01 8:13:06,2020-05-01 8:13:06,2020-05-01,28,300,50,0,3,0,20,150,240
DOH000000000004996,1591,DEMANO'S MEDICAL AND PEDIATRIC CLINIC,2020-04-24 15:21:25,2020-04-24 15:21:25,2020-04-24,0,30,0,0,0,0,10,5,0
DOH000000000004996,484,DEMANO'S MEDICAL AND PEDIATRIC CLINIC,2020-04-17 16:23:44,2020-04-17 16:23:44,2020-04-17,0,20,0,0,0,0,15,30,0
DOH000000000004996,2778,DEMANO'S MEDICAL AND PEDIATRIC CLINIC,2020-05-01 12:58:48,2020-05-01 12:58:48,2020-05-01,0,20,0,0,0,0,8,0,0
DOH000000000005020,2607,CATALAN MEDICAL HOSPITAL,2020-05-01 11:04:36,2020-05-01 11:04:36,2020-05-01,0,50,0,0,0,0,0,0,0
DOH000000000005024,2617,MALITA DISTRICT HOSPITAL,2020-05-01 11:08:50,2020-05-01 11:08:50,2020-05-01,0,25,0,0,0,100,10,900,0
DOH000000000005024,1274,MALITA DISTRICT HOSPITAL,2020-04-24 12:03:54,2020-04-24 12:03:54,2020-04-24,0,0,0,0,0,100,20,1300,0
DOH000000000005024,192,MALITA DISTRICT HOSPITAL,2020-04-17 11:51:20,2020-04-17 11:51:20,2020-04-17,0,50,0,0,0,100,50,0,0
DOH000000000005026,3152,A. ZARATE GENERAL HOSPITAL,2020-05-01 16:15:17,2020-05-01 16:15:17,2020-05-01,201,201,201,0,0,201,0,201,0
DOH000000000005029,3019,ROXAS MEMORIAL PROVINCIAL HOSPITAL,2020-05-01 15:19:43,2020-05-01 15:19:43,2020-05-01,2121,2121,2121,0,2121,2121,3109,2121,2411
DOH000000000005029,655,ROXAS MEMORIAL PROVINCIAL HOSPITAL,2020-04-18 14:02:21,2020-04-18 14:02:21,2020-04-18,425,311,425,0,311,519,954,2731,311
DOH000000000005029,1879,ROXAS MEMORIAL PROVINCIAL HOSPITAL,2020-04-24 21:51:02,2020-04-24 21:51:02,2020-04-24,0,1300,119,0,750,0,690,686,893
DOH000000000005045,2389,DELFIN ALBANO COMMUNITY HOSPITAL,2020-05-01 9:20:09,2020-05-01 9:20:09,2020-05-01,30,600,0,0,2,1,30,20,0
DOH000000000005048,708,SANTA CRUZ COMMUNITY HOSPITAL,2020-04-19 20:46:20,2020-04-19 20:46:20,2020-04-19,3,250,0,0,0,0,0,0,0
DOH000000000005058,1430,SALVADOR R. ENCINAS DISTRICT HOSPITAL,2020-04-24 13:59:56,2020-04-24 13:59:56,2020-04-24,10,150,14,0,14,0,4,890,10
DOH000000000005058,505,SALVADOR R. ENCINAS DISTRICT HOSPITAL,2020-04-17 16:39:03,2020-04-17 16:39:03,2020-04-17,10,250,14,0,14,0,4,1250,10
DOH000000000005072,2845,DINAGAT DISTRICT HOSPITAL,2020-05-01 13:54:13,2020-05-01 13:54:13,2020-05-01,4,0,3,0,0,0,6,15,0
DOH000000000005079,1177,HINATUAN DISTRICT HOSPITAL,2020-04-24 11:01:24,2020-04-24 11:01:24,2020-04-24,3,400,0,0,17,20,25,1330,37
DOH000000000005086,2936,VISAYAS STATE UNIVERSITY HOSPITAL,2020-05-01 14:35:18,2020-05-01 14:35:18,2020-05-01,0,0,0,0,0,0,0,0,0
DOH000000000005086,951,VISAYAS STATE UNIVERSITY HOSPITAL,2020-04-24 9:15:28,2020-04-24 9:15:28,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000005125,2707,DR. BERNARDO B. CORRAL MEMORIAL HOSPITAL,2020-05-01 12:08:10,2020-05-01 12:02:46,2020-05-01,0,140,0,0,0,0,0,0,0
DOH000000000005125,106,DR. BERNARDO B. CORRAL MEMORIAL HOSPITAL,2020-04-17 10:19:41,2020-04-17 10:19:41,2020-04-17,0,100,0,0,0,0,0,0,0
DOH000000000005125,722,DR. BERNARDO B. CORRAL MEMORIAL HOSPITAL,2020-04-24 6:52:58,2020-04-24 6:52:58,2020-04-24,0,90,0,0,0,0,0,0,0
DOH000000000005127,511,"ADVENTIST MEDICAL CENTER-VALENCIA CITY, INC.",2020-04-17 16:43:37,2020-04-17 16:43:37,2020-04-17,104,3200,80,0,5,10,85,3250,169
DOH000000000005127,1007,"ADVENTIST MEDICAL CENTER-VALENCIA CITY, INC.",2020-04-24 9:38:39,2020-04-24 9:38:39,2020-04-24,102,1705,1000,0,13,7,80,2997,156
DOH000000000005127,2420,"ADVENTIST MEDICAL CENTER-VALENCIA CITY, INC.",2020-05-01 9:33:59,2020-05-01 9:33:59,2020-05-01,97,3000,1000,0,16,7,66,2500,77
DOH000000000005197,658,ROMBLON PROVINCIAL HOSPITAL,2020-04-18 14:28:05,2020-04-18 14:28:05,2020-04-18,38,3800,2100,0,85,115,73,1500,370
DOH000000000005224,112,TADECO HOSPITAL,2020-04-17 10:25:58,2020-04-17 10:25:58,2020-04-17,32,880,140,0,0,0,50,1814,0
DOH000000000005224,889,TADECO HOSPITAL,2020-04-24 8:53:25,2020-04-24 8:53:25,2020-04-24,14,760,80,0,0,0,0,1628,0
DOH000000000005224,2164,TADECO HOSPITAL,2020-05-01 7:58:29,2020-05-01 7:58:29,2020-05-01,0,640,20,0,0,0,0,1442,0
DOH000000000005233,20,LIZASO HOSPITAL,2020-04-17 8:01:32,2020-04-17 8:01:32,2020-04-17,0,10,10,0,0,0,0,20,0
DOH000000000005233,1058,LIZASO HOSPITAL,2020-04-24 10:07:04,2020-04-24 10:07:04,2020-04-24,0,0,0,0,0,0,0,0,0
DOH000000000005233,2459,LIZASO HOSPITAL,2020-05-01 9:48:58,2020-05-01 9:48:58,2020-05-01,0,15,10,0,0,0,5,10,0
DOH000000000005280,1121,Talisay District Hospital,2020-04-24 10:37:01,2020-04-24 10:37:01,2020-04-24,0,85500,0,0,200,8000,300,172000,800
DOH000000000005284,1562,TUBIGON COMMUNITY HOSPITAL,2020-04-24 15:06:00,2020-04-24 15:06:00,2020-04-24,135,600,20,0,14,0,45,150,7
DOH000000000005284,2630,TUBIGON COMMUNITY HOSPITAL,2020-05-01 11:21:02,2020-05-01 11:21:02,2020-05-01,115,400,0,0,14,0,40,750,7
DOH000000000005285,3117,ORIENTAL MINDORO SOUTHERN DISTRICT HOSPITAL,2020-05-01 16:09:12,2020-05-01 16:01:46,2020-05-01,0,500,197,0,33,15,69,115,3
DOH000000000005306,740,SAN ANTONIO DISTRICT HOSPITAL,2020-04-24 7:36:10,2020-04-24 7:36:10,2020-04-24,3,100,0,0,0,0,25,0,7
DOH000000000005306,63,SAN ANTONIO DISTRICT HOSPITAL,2020-04-17 9:06:39,2020-04-17 9:06:39,2020-04-17,3,100,6,0,0,0,20,0,100
DOH000000000005306,2116,SAN ANTONIO DISTRICT HOSPITAL,2020-05-01 7:27:38,2020-05-01 7:27:38,2020-05-01,3,100,10,0,5,0,15,50,15
DOH000000000005316,2168,ANN FRANCIS MOTHER AND CHILD HOSPITAL,2020-05-01 8:01:15,2020-05-01 8:01:15,2020-05-01,84,2569,92,0,31,10,131,1931,140
